Date,Open,High,Low,Close,Adj Close,Volume
1/8/2019,36.672501,36.695,34.224998,34.9575,34.720547,78601600
1/9/2019,35.474998,36.122501,34.965,35.645,35.403393,61726000
1/10/2019,35.450001,36.395,34.84,36.307499,36.061398,52315600
1/11/2019,36.0825,37.4375,35.802502,37.2075,36.955296,87476400
1/14/2019,36.68,37.865002,36.442501,37.610001,37.35508,73016800
1/15/2019,37.939999,38.337502,37.282501,37.467499,37.213528,61701200
1/16/2019,37.7425,38.075001,37.154999,37.209999,36.957783,47010400
1/17/2019,36.877499,38.3325,36.602501,37.93,37.672897,49343600
1/18/2019,38.432499,39.494999,37.912498,39.232498,38.966568,65133600
1/22/2019,38.927502,39.044998,36.887501,37.192501,36.940395,66155200
1/23/2019,37.75,38.645,37.0075,37.322498,37.069515,59102000
1/24/2019,38.174999,39.637501,38.127499,39.459999,39.192532,70897200
1/25/2019,38.860001,40.220001,37.825001,40.037498,39.766109,115457200
1/28/2019,34.137501,35.41,32.75,34.502499,34.268627,251152800
1/29/2019,34.037498,34.525002,32.752499,32.900002,32.677002,115393200
1/30/2019,33.6675,34.4925,32.865002,34.3475,34.114681,97422800
1/31/2019,34.314999,36.297501,34.095001,35.9375,35.693905,84285200
2/1/2019,36.125,36.697498,35.645,36.182499,35.937244,62504800
2/4/2019,36.342499,37.669998,36.119999,37.294998,37.042198,52859200
2/5/2019,37.415001,37.857498,37.075001,37.487499,37.233398,54242400
2/6/2019,37.822498,38.900002,37.767502,38.25,37.990726,70246400
2/7/2019,37.782501,37.805,36.422501,36.855,36.60519,63712000
2/8/2019,36.177502,37.150002,36.032501,37.0425,36.79142,46160400
2/11/2019,36.5975,37.145,36.125,36.612499,36.364326,49518000
2/12/2019,37,37.950001,36.855,37.7925,37.536327,59106000
2/13/2019,38.09,38.9575,37.952499,38.220001,37.960938,60537200
2/14/2019,38.209999,38.9175,37.775002,38.6325,38.37064,82726400
2/15/2019,40.737499,40.967499,39.105,39.334999,39.068378,151674800
2/19/2019,39.227501,39.9725,39.035,39.16,38.894562,55189200
2/20/2019,39.455002,40.314999,39.342499,39.637501,39.368828,54098800
2/21/2019,39.764999,40.012501,38.794998,38.942501,38.678539,44854800
2/22/2019,39.465,39.987499,39.327499,39.797501,39.527748,40174000
2/25/2019,40.639999,41.32,39.584999,39.672501,39.403591,65602000
2/26/2019,39.625,40.189999,38.9375,39.275002,39.008785,48846400
2/27/2019,39.130001,39.397499,38.2775,38.852501,38.589142,50025600
2/28/2019,38.75,38.974998,38.34,38.564999,38.343067,32494400
3/1/2019,39.067501,39.537498,38.48,39.112499,38.887424,35718800
3/4/2019,39.5,39.73,38.625,39.195,38.969444,40999200
3/5/2019,39.037498,39.514999,38.490002,39.130001,38.904816,36292400
3/6/2019,39.040001,39.125,37.985001,38.012501,37.793751,40352400
3/7/2019,37.775002,37.872501,36.849998,37.314999,37.100266,45010400
3/8/2019,36.415001,37.767502,36.200001,37.66,37.443283,42241600
3/11/2019,37.897499,40.514999,37.422501,40.285,40.053177,85972800
3/12/2019,40.564999,41.0975,39.797501,40.630001,40.396198,57957600
3/13/2019,41.0075,42.450001,40.932499,42.154999,41.912422,76890000
3/14/2019,42.247501,42.3675,41.3125,41.389999,41.151814,51938400
3/15/2019,41.825001,42.8825,41.790001,42.452499,42.208199,66148400
3/18/2019,42.77,43.3125,41.965,42.237499,41.994442,48699200
3/19/2019,43.189999,44.375,43.02,43.927502,43.674725,85497200
3/20/2019,44.220001,44.7575,43.25,43.599998,43.349094,71914800
3/21/2019,43.8325,46.25,43.782501,45.985001,45.720379,82431200
3/22/2019,45.709999,46.200001,44.235001,44.375,44.11964,74764400
3/25/2019,43.965,44.612499,42.7775,43.445,43.194981,52521200
3/26/2019,44.872501,45.4375,43.650002,44.217499,43.963043,70350800
3/27/2019,44.474998,44.942501,43.424999,44.125,43.871078,47437200
3/28/2019,44.387501,44.974998,43.7775,44.3125,44.057499,48026400
3/29/2019,44.985001,45.134998,44.477501,44.889999,44.631672,45689600
4/1/2019,45.814999,45.875,45.092499,45.57,45.307762,48382400
4/2/2019,45.8125,46.197498,45.380001,45.75,45.486729,44092000
4/3/2019,46.25,47.75,46.200001,47.154999,46.88364,78350400
4/4/2019,47,47.4925,46.432499,47.064999,46.794151,45737600
4/5/2019,47.5,47.912498,47.1325,47.737499,47.462788,48174400
4/8/2019,47.43,48.200001,47.1875,47.947498,47.671577,42419200
4/9/2019,47.610001,47.7225,46.889999,47.314999,47.042717,43997200
4/10/2019,47.307499,48.285,47.262501,48.025002,47.748642,44477200
4/11/2019,48.049999,48.3675,47.387501,47.884998,47.60944,37460000
4/12/2019,48.275002,48.314999,47.415001,47.502499,47.229141,47170800
4/15/2019,47.424999,47.474998,45.775002,46.174999,45.909279,44009200
4/16/2019,46.57,47.2425,46.240002,47.052502,46.781734,39496400
4/17/2019,47.404999,47.615002,46.5975,46.822498,46.553047,35100400
4/18/2019,46.889999,47.232498,46.294998,46.575001,46.306976,38098800
4/22/2019,46.337502,47.275002,46.02,47.1175,46.846352,27993600
4/23/2019,47.25,47.982498,47.1525,47.6675,47.393196,34685600
4/24/2019,47.772499,48.202499,47.16,47.7925,47.517479,31820400
4/25/2019,47.387501,47.612499,45.924999,46.727501,46.458595,49929600
4/26/2019,45.177502,45.2225,43.325001,44.522499,44.266289,86898800
4/29/2019,44.602501,45.112499,43.875,44.8325,44.574509,39192000
4/30/2019,44.5075,45.5075,44.314999,45.25,44.989601,36292000
5/1/2019,45.7775,46.202499,45.115002,45.1175,44.857868,35428000
5/2/2019,45.215,46.217499,44.779999,45.797501,45.533951,39468400
5/3/2019,45.8825,45.982498,45.1325,45.752499,45.489204,33682400
5/6/2019,43.875,45.084999,43.5,44.962502,44.703762,42217600
5/7/2019,44.474998,44.474998,42.7925,43.2775,43.02845,55522000
5/8/2019,43,44.287498,42.880001,43.48,43.22979,41916800
5/9/2019,42.785,42.8825,41.349998,42.547501,42.302658,66024800
5/10/2019,42.237499,42.897499,41,42.205002,41.962135,56950000
5/13/2019,40.875,41.107498,39.452499,39.612499,39.384548,65691200
5/14/2019,40.012501,40.865002,39.622501,40.509998,40.276886,52488000
5/15/2019,39.950001,40.262501,39.352501,39.895,39.665421,50232000
5/16/2019,39.84,40.477501,39.412498,40.047501,39.817043,78108800
5/17/2019,39.625,40.927502,38.735001,39.1325,38.907303,102206800
5/20/2019,38.137501,38.692501,37.6875,37.9375,37.719181,57206400
5/21/2019,38.549999,38.924999,38.16,38.764999,38.54192,36184800
5/22/2019,38.375,38.637501,37.939999,38.049999,37.831039,32586800
5/23/2019,37.422501,37.422501,36.227501,36.830002,36.618061,59184400
5/24/2019,37.02,37.375,36.220001,36.287498,36.078678,35758400
5/28/2019,36.465,36.794998,35.8125,35.8325,35.626308,42835600
5/29/2019,35.352501,35.705002,34.735001,35.084999,34.883099,55980000
5/30/2019,35.077499,35.4375,34.392502,34.7775,34.61684,39430000
5/31/2019,34.285,34.962502,33.8475,33.865002,33.708557,38972000
6/3/2019,33.977501,34.3675,33.150002,33.445,33.290489,47864400
6/4/2019,34.09,35.802502,33.8675,35.75,35.584846,64183600
6/5/2019,36.4925,36.547501,34.955002,35.32,35.156837,51161600
6/6/2019,35.362499,36.192501,35.337502,35.945,35.778942,40814000
6/7/2019,36.005001,36.720001,35.8125,36.375,36.206963,34885600
6/10/2019,36.939999,37.797501,36.939999,37.107498,36.936069,40278000
6/11/2019,37.709999,38.09,37.290001,37.6875,37.513386,38387200
6/12/2019,37.25,37.3125,36.397499,36.549999,36.381142,35889200
6/13/2019,36.772499,37.25,36.595001,37.064999,36.893764,30808000
6/14/2019,36.127499,36.372501,35.709999,36.16,35.99295,39442800
6/17/2019,36.142502,36.630001,35.912498,36.2575,36.09,27604000
6/18/2019,36.875,38.7775,36.764999,38.220001,38.043434,58192000
6/19/2019,38.575001,38.689999,38.017502,38.279999,38.103161,33164400
6/20/2019,39.192501,39.3325,38.380001,38.525002,38.347023,35016800
6/21/2019,38.375,38.869999,37.875,37.939999,37.764729,43442800
6/24/2019,38.154999,38.462502,37.68,38.165001,37.988686,28294800
6/25/2019,38.215,38.970001,37.842499,37.869999,37.695042,31186800
6/26/2019,39.1525,40.43,39.022499,39.814999,39.631058,58407200
6/27/2019,40.677502,41,40.314999,40.807499,40.61898,44544000
6/28/2019,41.25,41.342499,40.587502,41.057499,40.867817,39766800
7/1/2019,43.142502,43.487499,41.165001,41.5425,41.350582,70975600
7/2/2019,41.375,41.587502,40.424999,40.557499,40.370132,40022800
7/3/2019,40.7925,40.849998,40.084999,40.6875,40.499538,24663600
7/5/2019,40.099998,40.145,39.419998,40.057499,39.872437,39655200
7/8/2019,39.4575,39.647499,39,39.302502,39.12093,32978800
7/9/2019,38.877499,39.610001,38.75,39.327499,39.145817,34286000
7/10/2019,39.764999,40.592499,39.625,40.014999,39.830135,45207600
7/11/2019,40.75,41.98,40.375,41.57,41.37796,68256000
7/12/2019,41.849998,42.6175,41.849998,41.9025,41.708923,50639200
7/15/2019,42.115002,42.2775,41.532501,41.817501,41.624317,28984000
7/16/2019,41.6675,42.0425,41.209999,41.77,41.57703,34144400
7/17/2019,41.787498,42.497501,41.4925,42.427502,42.231495,34820400
7/18/2019,42.532501,43.177502,41.962502,42.544998,42.348446,44219200
7/19/2019,42.93,42.994999,42.049999,42.110001,41.915459,34489600
7/22/2019,42.325001,42.959999,42.25,42.830002,42.632141,31594000
7/23/2019,43.224998,43.935001,43.067501,43.915001,43.712124,42817600
7/24/2019,44.349998,44.7225,43.584999,44.665001,44.458652,36623600
7/25/2019,44.247501,44.375,43.110001,43.345001,43.144756,39270000
7/26/2019,43.6175,44.237499,43.6175,43.767502,43.565308,27416000
7/29/2019,43.695,43.8675,42.817501,43.705002,43.50309,24816000
7/30/2019,43.237499,43.985001,43.092499,43.862499,43.659863,19777200
7/31/2019,43.544998,43.555,41.755001,42.18,41.985134,35941600
8/1/2019,42.285,43.195,40.705002,41.23,41.039524,42121200
8/2/2019,40.297501,40.994999,39.82,40.297501,40.111332,42834800
8/5/2019,38.450001,38.462502,37.224998,37.697498,37.523342,58915600
8/6/2019,38.450001,38.907501,37.607498,38.087502,37.911545,36127200
8/7/2019,37.474998,38.592499,37.299999,38.4725,38.294769,37256000
8/8/2019,39.052502,39.577499,38.474998,39.564999,39.382225,30930000
8/9/2019,39.1525,39.1875,38.037498,38.544998,38.366928,34181600
8/12/2019,38.02,38.544998,37.642502,37.862499,37.687584,27920000
8/13/2019,37.8475,39.474998,37.455002,39.012501,38.832268,35195600
8/14/2019,38.125,38.237499,37.077499,37.517502,37.344177,41988000
8/15/2019,37.7075,37.907501,36.8475,37.192501,37.020676,47720000
8/16/2019,39.837502,40.384998,39.220001,39.889999,39.705715,100796000
8/19/2019,41.029999,42.855,40.8675,42.695,42.497757,81511200
8/20/2019,42.639999,42.645,41.755001,41.967499,41.773617,46318800
8/21/2019,42.6325,43.362499,42.415001,42.807499,42.609741,42724400
8/22/2019,42.904999,43.3325,42.474998,42.869999,42.671951,30348800
8/23/2019,42.099998,42.647499,40.41,40.610001,40.422394,56805600
8/26/2019,41.4025,41.645,40.977501,41.362499,41.17141,31820800
8/27/2019,41.747501,41.775002,40.154999,40.450001,40.26313,29096800
8/28/2019,40.145,40.834999,39.75,40.305,40.158516,25561200
8/29/2019,41.224998,42.075001,41.189999,41.75,41.598263,35797600
8/30/2019,42.215,42.715,41.695,41.877499,41.725296,29061600
9/3/2019,41.145,41.477501,40.8125,41.0425,40.89333,29614000
9/4/2019,41.6525,42.264999,41.6525,42.189999,42.036663,22772800
9/5/2019,43.217499,44.997501,43.200001,44.935001,44.771687,69567600
9/6/2019,44.700001,45.272499,44.279999,44.662498,44.500175,37697600
9/9/2019,44.974998,45.994999,44.959999,45.125,44.960999,41752400
9/10/2019,44.794998,46.0625,44.697498,45.794998,45.628559,35281200
9/11/2019,45.942501,46.567501,45.650002,46.0825,45.915024,36151200
9/12/2019,46.549999,47.099998,45.987499,46.067501,45.900063,32784000
9/13/2019,45.397499,45.77,45.044998,45.485001,45.319687,32459200
9/16/2019,44.73,45.400002,44.625,45.052502,44.888763,23183200
9/17/2019,45.119999,45.310001,44.6525,45.267502,45.102982,22304800
9/18/2019,45.197498,45.355,44.125,44.994999,44.83147,25815200
9/19/2019,45.055,45.240002,44.127499,44.235001,44.074238,24547600
9/20/2019,44.224998,44.462502,43.07,43.172501,43.015598,35024400
9/23/2019,43.174999,44.1675,43.137501,43.709999,43.55114,24971200
9/24/2019,44.025002,44.322498,42.775002,43.1325,42.975735,31726800
9/25/2019,43.127499,44.755001,42.677502,44.557499,44.395557,30843200
9/26/2019,44.459999,44.547501,43.822498,44.334999,44.173866,23456400
9/27/2019,43.915001,44.424999,42.330002,42.939999,42.783936,36205600
9/30/2019,43.200001,43.619999,42.884998,43.517502,43.359337,18618400
10/1/2019,43.75,45.25,43.452499,43.5,43.341908,36600800
10/2/2019,43.279999,43.400002,42.532501,43.259998,43.102772,29337200
10/3/2019,43.305,45.389999,43,45.327499,45.162754,45058800
10/4/2019,45.349998,45.787498,44.695,45.4925,45.32716,26552400
10/7/2019,46.145,47.084999,46.057499,46.0825,45.915024,48098400
10/8/2019,45.16,45.16,44.125,44.307499,44.146465,44443600
10/9/2019,45.080002,45.674999,44.790001,45.177502,45.013306,29241200
10/10/2019,45.154999,46.27,45.102501,45.7575,45.59119,30912400
10/11/2019,46.602501,47.334999,46.412498,46.497501,46.328514,44640400
10/14/2019,46.41,46.842499,46.0975,46.6325,46.463013,20004000
10/15/2019,47.540001,49.822498,47.400002,49.092499,48.91407,66412400
10/16/2019,48.75,49.805,48.4375,48.552502,48.376045,42894400
10/17/2019,49,49.452499,48.025002,48.572498,48.395969,26343600
10/18/2019,48.577499,48.904999,46.875,47.622501,47.449421,30744000
10/21/2019,48.240002,49.137501,48.049999,49.002499,48.824406,26186800
10/22/2019,49.575001,50.6325,48.825001,48.9025,48.724766,32872000
10/23/2019,48.077499,48.915001,47.7575,48.772499,48.595242,27991600
10/24/2019,49.1875,49.552502,48.845001,49.215,49.036125,23202000
10/25/2019,50.025002,51.345001,49.947498,51.134998,50.949154,42309200
10/28/2019,51.575001,52.224998,51.279999,51.697498,51.509605,33079200
10/29/2019,51.557499,51.622501,50.535,50.73,50.54562,21123600
10/30/2019,51,51.057499,50.064999,50.75,50.565548,20596000
10/31/2019,50.540001,50.75,49.452499,50.255001,50.072353,20973200
11/1/2019,49.900002,50.9725,49.647499,50.647499,50.463425,28364000
11/4/2019,51.462502,52.75,51.23,52.625,52.433743,37671600
11/5/2019,52.622501,52.884998,51.919998,52.4025,52.21204,30086800
11/6/2019,52.16,52.4175,51.0275,51.907501,51.718845,26901200
11/7/2019,52.7775,52.924999,51.634998,52.084999,51.895695,28034000
11/8/2019,51.915001,52.262501,51.537498,51.945,51.75621,18910000
11/11/2019,51.9375,52.2775,51.07,52.044998,51.855843,24343600
11/12/2019,52.43,52.965,52.077499,52.4025,52.21204,28350400
11/13/2019,52.087502,52.365002,51.474998,52.142502,51.952991,30018800
11/14/2019,52.232498,52.470001,51.630001,52.447498,52.256882,51808000
11/15/2019,52.424999,52.945,50.16,51.047501,50.861973,105362800
11/18/2019,50.9725,53.337502,50.942501,53.07,52.877117,57458800
11/19/2019,52.7575,52.994999,51.412498,51.997501,51.808517,41456400
11/20/2019,51.767502,53.637501,51.639999,52.794998,52.603115,47258800
11/21/2019,52.75,53.310001,52.327499,52.544998,52.354027,28838800
11/22/2019,52.772499,53.240002,52.485001,52.7225,52.530884,22410000
11/25/2019,54.009998,55.352501,53.880001,55.302502,55.101509,50647600
11/26/2019,55.125,55.172501,54.185001,54.25,54.052826,38524400
11/27/2019,54.6675,55.012501,54.294998,54.560001,54.401821,21578400
11/29/2019,54.25,54.535,53.945,54.185001,54.027905,14155600
12/2/2019,54.115002,54.25,52.16,52.3125,52.160831,37203600
12/3/2019,50.467499,51.955002,50.092499,51.915001,51.764481,46523200
12/4/2019,52.755001,52.98,52.067501,52.355,52.203209,27342400
12/5/2019,52.575001,52.732498,51.877499,52.185001,52.033699,18488400
12/6/2019,52.880001,53.372501,52.779999,53.0425,52.888714,23223600
12/9/2019,52.8125,53.592499,52.724998,53.0425,52.888714,21188000
12/10/2019,53.345001,54.014999,52.814999,53.494999,53.339901,25638800
12/11/2019,53.599998,54.389999,53.575001,54.334999,54.177467,23379600
12/12/2019,54.044998,56.200001,53.955002,56.017502,55.855087,40434800
12/13/2019,56.047501,57.244999,55.455002,55.997501,55.835152,45470400
12/16/2019,56.474998,57.014999,56.192501,56.287498,56.124306,32097600
12/17/2019,56.474998,57.299999,56.380001,57.072498,56.907028,32119600
12/18/2019,57.422501,57.985001,57.337502,57.377499,57.211136,34354800
12/19/2019,57.724998,59,57.674999,58.865002,58.69434,44536000
12/20/2019,59.532501,60.0975,59.34,59.842499,59.668995,60304400
12/23/2019,60.130001,60.452499,59.5975,59.705002,59.531898,35506000
12/24/2019,59.549999,59.827499,59.205002,59.654999,59.482044,13886400
12/26/2019,59.689999,60.080002,59.5,59.797501,59.62413,18285200
12/27/2019,59.950001,60.084999,58.952499,59.217499,59.045807,25464400
12/30/2019,58.997501,59.049999,57.764999,58.080002,57.91161,25805600
12/31/2019,57.724998,58.919998,57.532501,58.825001,58.654453,23100400
1/2/2020,59.6875,59.977501,59.18,59.977501,59.803604,23753600
1/3/2020,58.775002,59.4575,58.525002,59.017502,58.846394,20538400
1/6/2020,58.080002,59.317501,57.817501,59.264999,59.09317,26263600
1/7/2020,59.549999,60.442501,59.0975,59.982498,59.808594,31485600
1/8/2020,59.939999,60.509998,59.537498,60.095001,59.920765,27710800
1/9/2020,60.962502,61.482498,60.215,60.755001,60.578857,25511200
1/10/2020,61.8325,62.137501,60.9375,61.080002,60.902916,31629600
1/13/2020,61.915001,63.247501,61.6875,62.994999,62.812355,31984000
1/14/2020,62.564999,62.82,61.6875,61.82,61.640766,35908800
1/15/2020,61.947498,62.172501,61.1325,61.392502,61.214504,26310400
1/16/2020,61.93,62.2925,61.695,62.232498,62.052071,28419200
1/17/2020,62.424999,62.5,61.842499,62.32,62.139313,25379200
1/21/2020,61.952499,62.322498,61.642502,61.985001,61.80529,21791600
1/22/2020,62.439999,63.397499,62.25,62.5275,62.34621,23924000
1/23/2020,62.93,63.299999,62.037498,63.215,63.031719,24451600
1/24/2020,64.375,64.875,62.075001,62.619999,62.438442,37351200
1/27/2020,59.560001,60.5625,58.057499,60.049999,59.8759,47053600
1/28/2020,60.712502,62.317501,60.177502,61.9925,61.812767,31097600
1/29/2020,61.8475,62.209999,60.985001,61.384998,61.207027,25884800
1/30/2020,60.4025,61.587502,59.849998,61.452499,61.27433,29050400
1/31/2020,60.9925,61.112499,58.6875,59.107498,58.936131,37042000
2/3/2020,58.924999,60.2775,58.862499,60.0825,59.908306,25556400
2/4/2020,61.5075,61.974998,61.005001,61.782501,61.603378,27154400
2/5/2020,62.997501,63.099998,61.852501,62.689999,62.508247,20822000
2/6/2020,63.035,63.5625,62.220001,63.5625,63.378212,21828400
2/7/2020,63.16,63.3825,62.642502,62.897499,62.715137,18975200
2/10/2020,63.125,65.75,63.075001,65.7425,65.551895,52960800
2/11/2020,66.830002,68.125,66.207497,66.972504,66.778328,63855600
2/12/2020,67.502502,68.199997,67.112503,68.135002,67.937454,37464400
2/13/2020,67.552498,68.370003,67.277496,67.695,67.498718,52801600
2/14/2020,71.815002,73.7425,71.5,72.447502,72.237457,104192400
2/18/2020,71.410004,74.327499,71.214996,74.142502,73.927544,62016400
2/19/2020,75.372498,78.852501,75.372498,78.675003,78.446915,69433200
2/20/2020,78.192497,79.080002,74.087502,77.175003,76.951256,81005200
2/21/2020,76.047501,76.300003,72.665001,73.517502,73.304359,76818000
2/24/2020,67.547501,70.467499,67,68.32,68.121918,85691600
2/25/2020,69.074997,69.697502,64.489998,65.512497,65.322563,105549600
2/26/2020,65.514999,68.862503,65.5,66.912498,66.718506,74773200
2/27/2020,63.724998,66.75,62.2225,63.150002,63.00457,90641600
2/28/2020,60.615002,68.114998,60.447498,67.517502,67.362015,113325200
3/2/2020,69.224998,69.397499,65.25,69.107498,68.948364,89074400
3/3/2020,69.667503,70.267502,65.614998,66.472504,66.319435,65279200
3/4/2020,67.550003,71.222504,66.800003,71.127502,70.963707,59740800
3/5/2020,69.125,70.800003,67.875,68.322502,68.165161,54032800
3/6/2020,66.519997,67.097504,64.5,66.510002,66.356842,51541200
3/9/2020,59.974998,64.849998,59.544998,61.360001,61.218693,61416000
3/10/2020,64.135002,65.269997,61.497501,65.269997,65.119675,58064800
3/11/2020,63.865002,64.150002,60.642502,61.6175,61.475605,49996400
3/12/2020,56.365002,59.029999,53.950001,54.077499,53.952969,81654000
3/13/2020,57.625,60.255001,54.9025,60.209999,60.071342,63483600
3/16/2020,53.102501,56.525002,48.5,49.099998,48.986927,72697200
3/17/2020,50.227501,55.215,47.75,54.317501,54.192413,83363200
3/18/2020,50.025002,52.485001,45.169998,50.705002,50.588238,87426800
3/19/2020,50.490002,54.182499,48.3475,53.2425,53.119884,76551200
3/20/2020,54.75,57.580002,51.282501,51.4375,51.319046,80463600
3/23/2020,51.427502,54.119999,49.630001,53.172501,53.050053,64387600
3/24/2020,57.25,63.165001,57.012501,62.294998,62.151543,110164400
3/25/2020,63.450001,65.455002,60.915001,61.404999,61.263588,79343200
3/26/2020,63.485001,65.555,62.5,64.309998,64.161903,69610800
3/27/2020,62.5,65.779999,62.169998,63.182499,63.036999,63882800
3/30/2020,63.84,66.489998,63.397499,66.397499,66.244583,60225200
3/31/2020,66.800003,68.849998,64.4375,65.900002,65.748245,94996000
4/1/2020,63.912498,65.3825,60.32,60.767502,60.62756,65691200
4/2/2020,61.060001,64,60.577499,63.8675,63.720417,67576400
4/3/2020,63.490002,63.907501,59.5975,60.977501,60.837074,66321200
4/6/2020,63.810001,67.470001,63.232498,67.099998,66.945473,72788400
4/7/2020,69.324997,69.5625,64.324997,64.7575,64.608368,78452000
4/8/2020,65.852501,66.987503,65.150002,66.737503,66.583817,54244400
4/9/2020,68,68.230003,65.105003,65.737503,65.586113,52556400
4/13/2020,65.137497,67.550003,64.25,67.462502,67.307144,39840800
4/14/2020,68.75,71.330002,68.472504,70.987503,70.82402,53094800
4/15/2020,69.300003,71.042503,68.845001,70.209999,70.048317,36614800
4/16/2020,71.769997,74.75,71.637497,73.675003,73.505341,74562000
4/17/2020,74.5,74.714996,71.735001,73.080002,72.911697,53912000
4/20/2020,71.809998,73.375,71.317497,71.762497,71.597237,44938800
4/21/2020,70.577499,71.192497,66.777496,67.377502,67.222343,73516000
4/22/2020,69.307503,71.967499,68.849998,71.537498,71.372772,48335600
4/23/2020,71.959999,73.285004,70.75,71.002502,70.838989,42416000
4/24/2020,70.900002,72.417503,70.150002,72.397499,72.230774,35232800
4/27/2020,73.747498,75.875,73.5,74.269997,74.098961,47938800
4/28/2020,75.75,76.050003,72.785004,72.839996,72.672256,44290400
4/29/2020,74.192497,75.144997,73.4375,74.614998,74.443176,37916000
4/30/2020,74.072502,74.614998,72.93,73.07,72.901718,37591600
5/1/2020,71.087502,72.224998,70.209999,70.695,70.532196,34209600
5/4/2020,70.220001,72.959999,70.220001,72.822502,72.6548,31755600
5/5/2020,73.8675,75.067497,72.822502,73.434998,73.265869,36889600
5/6/2020,74.232498,75.5,73.852501,74.447502,74.276062,32346400
5/7/2020,75.845001,76.852501,75.330002,76.217499,76.041985,37373200
5/8/2020,76.9375,78.1875,76.597504,78.125,77.945091,33921600
5/11/2020,78.074997,81.125,77.787498,80.654999,80.469254,46906000
5/12/2020,81.235001,81.724998,77.927498,78.025002,77.845322,49306000
5/13/2020,79.175003,80.785004,75.947502,77.800003,77.620827,62585200
5/14/2020,78.417503,80.360001,76.875,80.305,80.120064,60231200
5/15/2020,78.897499,85.004997,78.739998,84.907501,84.711967,98766000
5/18/2020,87.605003,89.165001,86.805,87.502502,87.301003,77446000
5/19/2020,87.902496,90.875,87.627502,88.055,87.852226,71732000
5/20/2020,89.910004,90.43,88.887497,89.699997,89.493423,58753600
5/21/2020,90.514999,90.525002,87.375,87.752502,87.55043,76106800
5/22/2020,88.252502,90.93,87.1325,90.262497,90.054626,103876400
5/26/2020,91.567497,91.817497,86.720001,87.177498,86.976738,77078000
5/27/2020,86.25,86.327499,79.967499,85.252502,85.056175,117589200
5/28/2020,84.122498,87.605003,83.792503,84.870003,84.674568,73489600
5/29/2020,85.544998,88.754997,84.849998,88.754997,88.550598,74525600
6/1/2020,88.332497,88.407501,86.894997,88.0625,87.859703,38987600
6/2/2020,87.962502,88.372498,86.580002,88.252502,88.049263,39132000
6/3/2020,88.222504,88.662498,87,87.695,87.493042,36544000
6/4/2020,87.279999,89.432503,86.775002,87.665001,87.503036,42428000
6/5/2020,87.945,89.970001,87.080002,89.199997,89.035194,48174800
6/8/2020,88.772499,88.897499,86.857498,88.050003,87.887321,38773600
6/9/2020,88,91.097504,87.512497,90.459999,90.29287,46848800
6/10/2020,91.677498,95,91.535004,93.667503,93.494453,63218000
6/11/2020,91.5,92.612503,87.860001,87.962502,87.799988,58365200
6/12/2020,91.625,91.872498,87.032501,89.324997,89.15995,57090800
6/15/2020,88.152496,91.822502,87.4375,91.737503,91.568016,40000400
6/16/2020,92.25,92.667503,88.387497,90.684998,90.517448,53571600
6/17/2020,91.137497,92.989998,90.702499,92.360001,92.189362,40830400
6/18/2020,92.269997,92.824997,91.144997,92.18,92.009689,25440800
6/19/2020,92.425003,94.449997,92.272499,92.612503,92.441391,52416000
6/22/2020,93,95.3125,92.732498,95.267502,95.091484,39846800
6/23/2020,95.510002,96.425003,94.074997,94.5,94.325401,37510800
6/24/2020,94.762497,95.565002,91.445,92.355003,92.184364,44937200
6/25/2020,93.557503,95.050003,91.822502,94.900002,94.724678,37607200
6/26/2020,95,95,91.25,91.550003,91.380859,59208400
6/29/2020,91.697502,92.044998,89,92,91.830025,34224800
6/30/2020,93.139999,95.262497,92.665001,94.977501,94.802025,36789200
7/1/2020,95.207497,95.7575,94.129997,95.300003,95.123932,32664800
7/2/2020,96.389999,97.375,95.782501,96.122498,95.944901,36405600
7/6/2020,97.417503,99.087502,97.125,98.392502,98.210716,31589200
7/7/2020,99.462502,100.699997,98.5075,98.717499,98.53511,35780000
7/8/2020,99.9375,102.25,99.654999,102.160004,101.971252,36548000
7/9/2020,103.802498,105.699997,102.334999,105.089996,104.895836,49454800
7/10/2020,105.887497,106.552498,103.787498,104.792503,104.598892,49767600
7/13/2020,105.949997,107.922501,100.25,100.522499,100.336777,45707600
7/14/2020,100.75,104.027496,97.855003,103.769997,103.578278,54267600
7/15/2020,104.142502,104.330002,100.557503,102.272499,102.083557,40398400
7/16/2020,100.150002,102.067497,98.955002,101.347504,101.160255,34496400
7/17/2020,102.254997,102.485001,100.877502,102.014999,101.826508,26628400
7/20/2020,102.7425,105.3125,101.567497,105.107498,104.913307,28485200
7/21/2020,105.129997,105.599998,102.8675,103.285004,103.09417,27703600
7/22/2020,103.675003,106.025002,102.915001,104.387497,104.194641,36729200
7/23/2020,104.5,105.470001,100.3125,101.297501,101.110344,41166000
7/24/2020,98.75,103.647499,97.769997,101.945,101.756645,47329200
7/27/2020,102.322502,104.417503,102.177498,104.214996,104.022446,29213200
7/28/2020,103.7425,103.82,102.092499,102.154999,101.966255,27163600
7/29/2020,103.907501,105.162498,103.470001,104.654999,104.461639,28450800
7/30/2020,103.75,106.230003,102.952499,106.139999,105.943901,30888000
7/31/2020,105.6325,107.665001,104.330002,106.147499,105.951385,38608000
8/3/2020,107.324997,110.987503,107.152496,110.102501,109.899086,41272000
8/4/2020,110.5,112.277496,109.059998,112.277496,112.070053,31033600
